,price,bedrooms,bathrooms,sqft_living,sqft_lot,sqft_basement,yr_built,condition,grade,renovated,zipcode_cluster,waterfront_1,view_1,view_2,view_3,view_4
12721,13.415032991367148,5,3.5,3860,9600,1200,1973,4,8,0,2,0,0,0,1,0
12722,12.691580461311874,3,1.5,1320,7560,480,1983,3,6,0,1,0,0,0,0,0
12723,12.546109948315882,2,1.0,1280,12500,220,1951,3,7,0,1,0,0,0,0,0
12724,11.77528972943772,3,1.0,1100,5100,0,1913,4,7,0,1,0,0,0,0,0
12725,12.736700896592344,3,2.5,2170,9798,0,1995,3,7,0,1,0,0,0,0,0
12726,13.091904169919621,4,2.75,2720,51396,0,1977,4,8,0,2,0,0,0,0,0
12727,13.373682250119803,4,2.75,2520,6398,0,2014,3,8,0,2,0,0,0,0,0
12728,13.523820464114955,3,1.75,2560,4800,1280,1911,3,7,0,4,0,0,0,0,0
12729,13.23560277301084,4,2.5,2650,7200,400,1979,3,8,0,1,0,0,0,0,0
12730,13.266096554413446,4,2.75,2870,7200,0,2008,3,9,0,1,0,0,0,0,0
12731,13.262125319779487,2,1.0,1230,2726,350,1920,3,7,0,2,0,0,0,0,0
12732,12.567237494741757,3,1.0,1450,6000,0,1953,4,7,0,1,0,0,0,0,0
12733,13.954402556830892,4,3.75,3180,9889,680,2012,3,9,0,3,0,0,0,0,0
12734,12.721885810807203,2,1.0,1800,8900,900,1945,3,6,0,1,0,0,0,0,0
12735,12.834681304952548,4,2.25,2020,12500,0,1966,2,8,0,1,0,0,0,0,0
12736,12.691580461311874,2,1.0,620,14823,0,1926,3,6,0,1,0,0,0,0,0
12737,13.180632285528304,3,2.25,2190,220414,860,1976,4,7,0,2,0,0,0,0,0
12738,12.567237494741757,4,2.25,1980,7081,510,1977,3,7,0,1,0,0,0,0,0
12739,12.676076274775909,5,3.0,2970,7000,1160,1979,3,8,0,1,0,0,0,0,0
12740,12.959844447906553,4,2.5,2270,4400,0,2006,3,7,0,2,0,0,0,0,0
12741,13.217673557208654,3,1.0,1630,6009,0,1954,4,8,0,2,0,0,0,1,0
12742,11.813030057420567,3,1.0,1520,8450,400,1961,2,6,0,1,0,0,0,0,0
12743,13.45166712454693,3,1.75,2080,5687,0,1924,4,8,0,2,0,0,0,0,0
12744,13.790192749979985,5,2.5,3020,9648,1040,1977,4,9,0,3,0,0,1,0,0
12745,12.254862809699606,4,1.75,2180,28710,1000,1950,3,8,0,1,0,0,0,0,0
12746,13.15773052124162,4,1.75,1780,8768,730,1951,4,7,0,1,0,0,0,0,0
12747,12.723377235393874,3,1.0,1370,6780,0,1930,3,6,0,1,0,0,0,0,0
12748,13.527828485512494,4,3.5,3050,7020,1000,1984,3,9,0,1,0,0,0,1,0
12749,13.151922179645874,3,1.75,1490,12000,0,1956,4,7,0,3,0,0,0,0,0
12750,12.74984936943585,4,2.75,1800,5453,750,2002,3,7,0,1,0,0,0,0,0
12751,13.060487973686241,3,1.5,1760,6723,600,1958,3,7,0,1,0,0,0,0,0
12752,13.31488275917473,4,1.75,1770,9848,400,1967,3,8,0,2,0,0,0,0,0
12753,12.584509081250419,4,2.75,2910,7712,1310,1998,3,7,0,1,0,0,0,0,0
12754,13.017002861746503,3,2.5,2880,426452,0,1979,3,7,0,1,0,0,0,1,0
12755,12.969212197910155,3,1.75,2520,5043,1260,1957,3,8,0,1,0,0,0,0,0
12756,13.547631112808673,4,2.5,3190,38119,0,1988,3,9,0,2,0,0,0,0,0
12757,12.959844447906553,2,1.0,540,2500,0,1905,3,5,0,2,0,0,0,0,0
12758,13.132313708257497,4,2.5,3170,5340,0,2000,3,7,0,2,0,0,0,0,0
12759,13.208449326317458,3,1.75,1830,7371,0,1957,3,7,0,2,0,0,0,0,0
12760,12.853175887588712,3,2.0,1360,4840,0,1936,3,8,0,1,0,0,0,0,0
12761,13.071070083016778,3,1.75,1870,25157,0,1978,3,7,0,1,0,0,0,0,0
12762,12.779873068457553,3,1.5,1370,4790,0,1982,4,7,0,2,0,0,0,0,0
12763,12.92391243868049,4,2.5,1700,9000,0,1972,5,7,0,2,0,0,0,0,0
12764,13.017002861746503,4,2.0,1960,5008,980,1900,3,6,1,2,0,0,0,0,0
12765,13.244581010128577,7,4.5,4140,9066,2070,1978,3,7,0,1,0,0,0,0,0
12766,13.178932728892223,2,1.0,1290,6528,0,1941,4,7,0,2,0,0,0,0,0
12767,13.022543042122118,4,2.5,2460,6454,0,2006,3,7,0,2,0,0,0,0,0
12768,12.409013489526863,4,2.0,1580,8000,540,1967,3,7,0,1,0,0,0,0,0
12769,12.936033799212835,1,1.0,700,2550,0,1954,3,6,0,2,0,0,0,0,0
12770,13.321214236149494,4,2.5,2410,15899,0,1990,3,9,0,2,0,0,0,1,0
12771,12.80353457595571,4,1.75,2180,9702,1090,1962,5,7,0,1,0,0,0,0,0
12772,13.142166004700508,3,2.75,1950,12630,720,1969,4,8,0,2,0,0,0,0,0
12773,13.38472764187182,4,2.5,2630,28298,0,1996,3,8,0,2,0,0,0,0,0
12774,12.577636201962656,4,2.5,2050,9015,0,1973,4,7,0,1,0,0,0,0,0
12775,12.043553716032399,3,1.0,790,6750,0,1944,2,6,0,1,0,0,0,0,0
12776,13.142166004700508,2,1.0,1070,5280,0,1900,3,6,0,2,0,0,0,0,0
12777,14.639686000930624,7,8.0,13540,307752,4130,1999,3,12,0,2,0,0,0,0,1
12778,12.66349749256905,4,2.5,2320,7379,0,1987,3,8,0,1,0,0,0,0,0
12779,13.444446876573442,4,2.5,2670,13463,0,1989,4,9,0,2,0,0,0,0,0
12780,12.205822614274965,2,1.0,700,5200,0,1952,5,5,0,1,0,0,0,0,0
12781,12.240474072247506,3,1.0,860,7740,0,1960,3,6,0,1,0,0,0,0,0
12782,13.016891744462095,4,2.25,3490,8400,0,1976,4,8,0,1,0,0,0,0,0
12783,12.798155623603098,3,1.75,1160,257875,0,1980,2,7,0,2,0,0,0,0,0
12784,13.621925808891609,4,3.5,3650,57538,0,1996,3,10,0,2,0,0,0,0,0
12785,13.193753373491,3,1.75,1550,10050,0,1957,5,7,0,2,0,0,0,0,0
12786,13.639250592548915,4,2.5,2620,9525,0,1974,4,9,0,4,0,0,0,0,0
12787,12.323855681186558,2,1.0,720,4758,0,1947,3,6,0,1,0,0,0,0,0
12788,12.706544857216672,3,2.0,1380,5198,0,1982,4,7,0,1,0,0,0,0,0
12789,12.551433829568632,4,1.0,1170,34925,0,1942,4,6,0,2,0,0,0,0,0
12790,12.345617172968069,3,1.75,1170,11960,0,1969,4,7,0,1,0,0,0,0,0
12791,13.122363377404328,2,1.0,1630,12059,360,1947,3,7,0,1,0,0,0,0,0
12792,13.112313041550827,3,1.75,1890,6557,0,1967,3,8,0,1,0,0,0,0,0
12793,11.915051671812877,3,1.0,1010,9450,0,1959,4,7,0,1,0,0,0,0,0
12794,13.495305293806933,3,2.5,2040,10033,620,1974,4,8,0,3,0,0,0,0,0
12795,13.709038313453757,4,2.5,4080,10295,0,1998,3,10,0,3,0,0,0,0,0
12796,12.666657052859417,3,1.0,1270,8925,0,1955,5,7,0,1,0,0,0,0,0
12797,12.886641043883259,1,1.0,790,3000,0,1953,3,6,0,3,0,0,0,0,0
12798,12.793859310432293,4,3.0,2580,6740,0,1999,3,8,0,1,0,0,0,0,0
12799,13.253391639810733,4,2.5,2290,6738,0,1996,3,8,0,2,0,0,0,0,0
12800,12.676076274775909,4,2.5,3490,5000,0,2003,3,8,0,1,0,0,0,0,0
12801,12.676076274775909,3,1.75,1510,30185,0,1976,3,7,0,1,0,0,0,0,0
12802,12.498742259492994,5,2.5,2400,4564,0,2004,3,7,0,1,0,0,0,0,0
12803,12.160028707028767,2,1.0,900,3400,0,1905,5,6,0,1,0,0,0,0,0
12804,12.89921982609012,2,1.0,1270,7440,360,1949,4,7,0,1,0,0,0,0,0
12805,13.151922179645874,2,1.0,1050,5000,0,1907,5,7,0,2,0,0,0,0,0
12806,13.321214236149494,4,2.5,2950,9010,0,2004,3,9,0,2,0,0,0,0,0
12807,13.195613839143922,2,1.75,1850,3060,790,1929,3,7,1,2,0,0,0,0,0
12808,12.976180867226248,3,2.5,1970,4036,0,2003,4,7,0,2,0,0,0,0,0
12809,12.721885810807203,4,2.25,2400,8592,0,1978,3,8,0,1,0,0,0,0,0
12810,12.618182296357007,5,1.75,2360,8642,300,1926,5,7,0,1,0,0,0,0,0
12811,13.576618649681926,4,1.75,1580,9382,500,1963,3,7,0,5,0,0,0,0,0
12812,12.948009990259552,3,1.0,1790,7055,270,1937,5,8,0,1,0,0,0,0,0
12813,13.235692062711331,3,2.5,2840,216493,0,1991,3,9,0,1,0,0,0,0,0
12814,13.190022025878143,3,2.5,1970,6634,0,1989,3,8,0,2,0,0,0,0,0
12815,12.644327576461329,3,2.5,1780,6771,550,1990,3,7,0,1,0,0,0,0,0
12816,13.541073712262515,5,2.0,3920,5250,1360,1910,5,7,0,2,0,0,0,0,0
12817,12.398756989359676,3,1.75,1550,1905,0,2005,3,7,0,1,0,0,0,0,0
12818,14.087825153284934,6,3.0,2980,7200,0,1911,3,8,0,3,0,0,1,0,0
12819,12.367340793126296,3,1.0,1270,7153,0,1949,5,6,0,1,0,0,0,0,0
12820,13.302649530836213,4,2.25,3040,12160,1520,1963,4,7,0,2,0,0,0,0,0
12821,12.978954794108972,3,2.5,2075,16200,0,2002,3,8,0,1,0,0,0,0,0
12822,12.745485726148077,2,1.0,1110,9920,410,1942,5,6,0,1,0,0,0,0,0
12823,11.884489021402711,2,1.0,800,8125,0,1964,3,6,0,3,0,0,0,0,0
12824,12.584406336246305,1,1.0,680,21727,0,1952,3,5,1,1,0,0,0,0,0
12825,13.304601597392535,3,1.0,1680,7910,0,1949,3,7,0,1,0,0,0,0,0
12826,14.374554754000739,4,2.5,3910,22710,0,1908,3,8,1,4,0,0,0,0,0
12827,13.676248490630767,4,1.75,2780,11000,1220,1964,3,9,0,4,0,0,0,0,0
12828,12.685407602204794,4,2.75,2000,9083,0,1992,4,7,0,1,0,0,0,0,0
12829,13.496681756515656,4,3.0,3150,9703,0,2001,3,9,0,3,0,0,0,0,0
12830,12.01974306733868,1,1.0,1120,17332,0,1988,3,7,0,1,0,0,0,0,0
12831,13.017002861746503,4,1.75,1740,12204,470,1961,3,7,0,1,0,0,0,0,0
12832,12.89921982609012,3,2.5,2970,23100,1460,1967,3,7,0,2,0,0,0,0,0
12833,13.303016877097587,3,2.5,2970,23100,1460,1967,3,7,0,2,0,0,0,0,0
12834,12.013700752882718,3,1.0,1150,19200,0,1908,4,5,0,1,0,0,0,0,0
12835,12.341477282536376,2,1.0,1190,7408,360,1941,3,6,0,1,0,0,0,0,0
12836,12.628067055589549,1,1.0,900,7500,0,1946,3,5,1,1,0,0,0,0,0
12837,13.742939865129438,3,3.25,2950,4446,500,2001,3,9,0,2,0,0,0,0,0
12838,13.203021280421783,3,2.5,1990,15985,450,1964,3,8,0,2,0,0,0,0,0
12839,12.273731294003989,3,1.0,1020,9147,0,1900,4,6,1,1,0,0,0,0,0
12840,13.484224848030362,3,2.5,2070,7200,0,2001,3,8,0,3,0,0,0,0,0
12841,12.762827201184564,3,2.5,1430,1002,0,2002,3,8,0,2,0,0,0,0,0
12842,12.628067055589549,3,2.5,2030,8000,0,1997,3,7,0,1,0,0,0,0,0
12843,13.11835535600679,3,2.5,1620,2640,0,1900,4,7,1,2,0,0,0,0,0
12844,13.592304504696857,4,3.5,4220,196817,0,1993,3,10,0,1,0,0,0,0,0
12845,13.510343171171474,3,2.5,2300,7800,0,1997,3,9,0,2,0,0,1,0,0
12846,13.664687668229691,4,3.25,3830,10005,0,2001,3,10,0,3,0,0,0,0,0
12847,12.736553826954605,3,2.5,2390,34041,550,1984,3,8,0,1,0,0,0,0,0
12848,12.425208175446844,3,2.25,1440,7673,500,1982,3,7,0,1,0,0,0,0,0
12849,12.821258284620408,2,1.0,910,5525,0,1910,2,6,0,1,0,0,0,0,0
12850,13.493926933836812,3,2.0,1550,12262,0,1964,4,7,0,4,0,0,0,0,0
12851,13.178743710840436,5,2.5,2380,91476,800,1976,4,8,0,2,0,0,0,0,0
12852,12.644327576461329,4,2.75,2060,8100,750,1988,4,7,0,1,0,0,0,0,0
12853,12.66032791780777,4,2.25,1880,9163,0,1981,3,8,0,1,0,0,0,0,0
12854,14.077874822431765,4,2.5,3470,4160,990,1927,3,9,0,3,0,0,0,0,0
12855,12.983101310070822,3,2.0,2360,12744,0,1964,5,7,0,2,0,0,0,0,0
12856,12.765688433465597,3,1.75,1970,10800,670,1979,4,7,0,1,0,0,0,0,0
12857,12.388394202324129,3,1.0,1040,7800,0,1948,3,7,0,1,0,0,0,0,0
12858,12.92391243868049,3,2.25,1420,3750,0,1987,3,7,0,2,0,0,0,0,0
12859,12.971540487669746,4,2.75,2290,5249,0,2003,3,7,0,2,0,0,0,0,0
12860,13.008074231002201,4,2.5,1530,8375,510,1974,3,7,0,2,0,0,0,0,0
12861,12.388394202324129,3,1.5,1360,9760,0,1984,5,7,0,1,0,0,0,0,0
12862,13.296316684527767,4,3.0,3680,35736,1360,1970,4,8,0,2,0,0,0,0,0
12863,12.279090738266746,3,1.0,920,4770,0,1969,4,6,0,1,0,0,0,0,0
12864,12.675920012567607,2,1.0,1070,5824,0,1949,5,7,0,1,0,0,1,0,0
12865,12.86099861326992,3,2.0,1590,9912,0,2000,3,8,0,2,0,0,0,0,0
12866,12.542544882151386,3,2.5,1600,6700,0,1991,3,8,0,1,0,0,0,0,0
12867,12.899094818276968,3,2.5,1510,7300,470,1974,3,7,0,2,0,0,0,0,0
12868,11.794337924408413,3,1.0,1080,10500,0,1967,3,7,0,1,0,0,0,0,0
12869,12.899094818276968,2,0.75,1330,2856,400,1916,4,7,0,1,0,0,0,0,0
12870,12.577636201962656,2,1.0,850,6800,0,1948,3,7,0,1,0,0,0,0,0
12871,13.664687668229691,5,2.25,1960,8592,670,1958,4,8,0,4,0,0,0,0,0
12872,14.946912669455374,6,4.25,6980,15682,1650,1999,4,12,0,4,0,0,0,0,1
12873,12.409013489526863,4,1.0,1530,7200,130,1948,3,7,0,1,0,0,0,0,0
12874,12.449018824140563,3,1.5,1320,7980,0,1956,3,7,0,1,0,0,0,0,0
12875,12.644327576461329,4,3.0,2320,7200,0,1976,3,7,0,1,0,0,0,0,0
12876,12.608198852372823,3,1.0,960,8100,0,1955,3,7,0,1,0,0,0,0,0
12877,13.262125319779487,4,2.5,2040,5508,0,1996,4,8,0,2,0,0,0,0,0
12878,12.556729517143344,3,1.0,1080,8214,0,1944,3,7,0,1,0,0,0,0,0
12879,13.641157170819497,3,1.75,2020,4800,930,1926,4,8,0,2,0,0,0,0,0
12880,13.000360701575191,3,1.75,1780,7567,490,1980,3,7,0,2,0,0,0,0,0
12881,13.235692062711331,3,1.0,1140,7028,0,1931,3,8,0,2,0,0,0,0,0
12882,13.091904169919621,3,2.0,1610,4160,600,1917,4,7,0,2,0,0,0,0,0
12883,13.065793025915934,4,1.75,1440,8536,0,1961,4,7,0,3,0,0,0,0,0
12884,14.291744736960645,4,2.75,4270,25807,0,1996,3,11,0,4,0,0,0,0,0
12885,13.602317337503232,8,3.75,3460,4600,600,1987,3,7,0,3,0,0,0,0,0
12886,12.894207284266574,3,1.75,1890,16001,0,1950,4,7,0,2,0,0,0,0,0
12887,12.736700896592344,3,2.5,2240,6000,0,2003,3,8,0,2,0,0,0,0,0
12888,12.84792653170257,2,1.0,760,4000,0,1910,3,6,0,1,0,0,0,0,0
12889,12.367340793126296,3,1.0,1020,6173,240,1948,3,6,0,1,0,0,0,0,0
12890,12.89921982609012,3,1.5,1330,9900,0,1956,3,7,0,2,0,0,0,0,0
12891,13.274225726713574,5,2.5,2780,12335,1190,1968,4,8,0,3,0,0,0,0,0
12892,12.250089530946948,2,1.0,1070,6120,0,1962,3,6,0,1,0,0,0,0,0
12893,12.721885810807203,5,3.0,2660,7700,990,1962,4,7,0,1,0,0,0,0,0
12894,12.563572249343462,2,1.0,710,7120,0,1942,5,6,0,1,0,0,0,0,0
12895,13.37700559577791,5,2.25,3340,52476,0,1975,4,8,0,2,0,0,0,0,0
12896,12.65075846679162,2,1.0,1160,7500,0,1916,4,7,0,1,0,0,0,0,0
12897,13.404530269168,3,2.25,2840,59677,1260,1967,3,7,0,3,0,0,0,0,0
12898,13.003467222460474,3,1.75,2000,36000,0,1946,3,6,1,1,0,0,0,0,0
12899,12.66032791780777,3,2.0,1060,5750,0,1981,3,7,0,1,0,0,0,0,0
12900,12.618844328820776,4,1.5,1730,10396,0,1964,3,7,0,1,0,0,0,0,0
12901,13.554145793829866,3,2.5,2190,2658,0,1979,4,9,0,3,0,0,0,1,0
12902,12.834547962729536,4,1.75,1660,8160,0,1974,3,8,0,1,0,0,0,0,0
12903,12.706847933442663,3,2.5,2210,7557,0,1989,3,9,0,1,0,0,0,0,0
12904,12.345834587905333,2,1.0,870,7020,300,1942,4,6,0,1,0,0,0,0,0
12905,13.781953774435431,4,2.5,3100,7250,0,2010,3,9,0,2,0,0,0,0,0
12906,13.19282184105289,4,2.5,1720,3515,250,2000,3,8,0,2,0,0,1,0,0
12907,12.66032791780777,6,4.0,3120,4240,1030,1993,4,7,0,1,0,0,1,0,0
12908,13.347105650082236,3,1.0,1040,4240,180,1924,4,7,0,2,0,0,0,0,0
12909,12.718923217703582,4,2.0,1650,9305,0,1960,4,6,0,2,0,0,0,0,0
12910,12.969212197910155,2,1.0,1010,5000,0,1924,2,7,0,2,0,0,0,0,0
12911,13.614617615584883,4,2.5,4020,44431,0,1987,3,10,0,2,0,0,0,0,0
12912,12.694652660348845,5,2.75,2166,6342,0,2013,3,8,0,1,0,0,0,0,0
12913,12.644327576461329,5,3.0,1880,5000,780,1997,3,7,0,1,0,0,0,0,0
12914,13.17115354157376,4,2.0,2260,7680,1130,1947,4,7,0,2,0,0,0,0,0
12915,12.765688433465597,3,2.25,2010,4400,0,1986,3,7,0,1,0,0,0,0,0
12916,13.74937075545973,4,2.5,3330,8897,0,2001,3,10,0,2,0,0,0,0,0
12917,12.328290278254423,3,1.0,1520,7200,490,1954,3,7,0,1,0,0,0,0,0
12918,14.038654109278484,5,3.5,3510,4798,810,2008,3,10,0,3,0,0,0,0,0
12919,12.966878474563934,3,1.75,1580,507038,0,1985,4,7,0,1,0,0,1,0,0
12920,12.706641851603198,3,1.5,1460,5040,360,1971,3,7,0,1,0,0,0,0,0
12921,13.197470849891134,3,1.5,1460,5040,360,1971,3,7,0,1,0,0,0,0,0
12922,12.524526376648708,3,1.75,1650,7700,0,1977,4,8,0,1,0,0,0,0,0
12923,13.287877815881902,4,2.5,2660,35010,0,1993,3,9,0,1,0,0,1,0,0
12924,13.569610019527449,4,2.5,3510,24604,0,1997,3,10,0,2,0,0,0,0,0
12925,13.262125319779487,4,2.5,2120,9603,0,1985,3,8,0,2,0,0,0,0,0
12926,13.14020329553266,3,2.25,1780,9315,0,1996,3,7,0,1,0,0,0,0,0
12927,12.577636201962656,4,2.5,2000,13300,800,1968,4,7,0,1,0,0,0,0,0
12928,12.628853631403569,3,1.0,1300,9000,0,1956,3,7,0,1,0,0,0,0,0
12929,13.226723392728571,3,2.0,2180,4976,500,1930,4,8,0,1,0,0,1,0,0
12930,12.666657052859417,3,2.0,1790,8228,400,1980,3,7,0,1,0,0,0,0,0
12931,12.971540487669746,3,2.0,1910,5040,0,1971,3,8,0,2,0,0,0,0,0
12932,13.652991628466498,2,1.5,1800,4144,900,1962,4,7,0,2,0,0,0,0,1
12933,13.058358047428417,3,2.25,2620,10659,960,1976,3,7,0,1,0,0,0,0,0
12934,12.69832688371073,2,2.0,1440,8425,0,1942,4,6,1,1,0,0,0,0,0
12935,13.635187003832993,3,3.0,2790,12523,1190,1977,4,8,0,1,1,0,0,0,1
12936,12.793859310432293,4,2.5,2340,13445,0,1990,3,8,0,1,0,0,0,0,0
12937,12.826649133255284,4,2.5,2070,8658,0,1999,3,8,0,1,0,0,0,0,0
12938,13.023647404465171,3,1.0,2160,11484,0,1968,4,7,0,2,0,0,0,0,0
12939,12.524526376648708,2,1.75,2090,11317,1000,1931,5,7,0,1,0,0,0,0,0
12940,13.071070083016778,4,2.5,2040,7260,0,1963,4,7,0,1,0,0,0,0,0
12941,12.644327576461329,4,2.75,1950,9720,550,1986,3,7,0,1,0,0,0,0,0
12942,12.061046873479915,4,2.0,1200,8460,0,1957,5,7,0,1,0,0,0,0,0
12943,12.655554639055113,5,3.0,2240,94960,0,1985,3,6,0,1,0,0,0,0,0
12944,12.751299696013497,3,2.5,1360,1489,0,2007,3,8,0,1,0,0,0,0,0
12945,12.985397522331171,3,1.5,1500,10200,200,1955,3,8,0,2,0,0,0,0,0
12946,12.406970587897064,2,1.75,1300,14500,650,1939,3,6,0,1,0,0,0,0,0
12947,12.235631447771718,3,1.75,1140,9800,0,1968,4,7,0,1,0,0,0,0,0
12948,13.698976741708323,4,2.5,2930,9158,0,2005,3,9,0,2,0,0,0,0,0
12949,12.706696406811568,4,2.25,2140,8874,0,1986,3,8,0,1,0,0,0,0,0
12950,12.429216196844383,3,1.75,1628,286355,0,1996,3,7,0,1,0,0,0,0,0
12951,12.4130868149145,3,2.0,1990,203861,0,1949,3,7,0,1,0,0,0,0,0
12952,12.994530005894443,3,1.75,1950,19747,800,1979,3,7,0,2,0,0,0,0,0
12953,12.886641043883259,4,1.75,1910,8117,450,1975,3,7,0,2,0,0,0,0,0
12954,12.628067055589549,3,1.0,820,5150,0,1918,5,6,0,1,0,0,0,0,0
12955,11.982929094215963,3,2.25,1470,8682,310,1985,3,7,0,1,0,0,0,0,0
12956,12.502466658583977,3,2.25,1470,8682,310,1985,3,7,0,1,0,0,0,0,0
12957,12.040608205802641,3,1.0,1060,10023,0,1962,3,6,0,1,0,0,0,0,0
12958,13.445171251831484,4,2.75,3130,8920,0,2014,3,8,0,1,0,0,0,0,0
12959,12.411296595541433,2,1.5,1260,9693,0,1957,3,7,0,2,0,0,0,0,0
12960,12.751299696013497,4,2.75,2200,13498,0,1987,3,8,0,1,0,0,0,0,0
12961,12.855790268162783,4,1.75,2580,19607,1290,1958,4,8,0,1,0,0,1,0,0
12962,12.87004844878984,3,2.25,1350,944,300,2007,3,8,0,2,0,0,0,0,0
12963,12.429216196844383,3,1.75,1350,8548,0,1985,3,7,0,1,0,0,0,0,0
12964,13.02915099568215,3,1.75,2290,19000,640,1973,4,9,0,1,0,0,0,0,0
12965,13.418013619505286,3,1.0,1220,8573,0,1954,4,7,0,4,0,0,0,0,0
12966,13.217673557208654,4,1.5,2750,128502,1250,1958,2,7,0,1,0,0,0,0,0
12967,13.096019402064726,3,1.75,1430,12632,0,1959,3,7,0,2,0,0,0,0,0
12968,12.582366376338058,4,2.5,2220,6233,0,2001,3,7,0,2,0,0,0,0,0
12969,12.323855681186558,3,1.0,1490,15850,0,1946,3,7,0,1,0,0,0,0,0
12970,13.161487932088379,5,3.5,2440,10200,0,1974,4,7,0,3,0,0,0,0,0
12971,12.429216196844383,3,2.5,2070,8400,0,1990,4,8,0,1,0,0,0,0,0
12972,13.329296242670557,3,1.0,1500,2400,0,1900,5,7,0,3,0,0,0,0,0
12973,13.303851253449706,4,2.25,2020,10260,0,1984,4,7,0,2,0,0,0,0,0
12974,13.345506928718539,4,1.5,2190,13660,0,1952,3,8,0,2,0,0,0,1,0
12975,12.423198124518821,2,1.0,780,10064,0,1958,4,7,0,1,0,0,0,0,0
12976,13.060381585048447,5,2.0,1220,4200,130,1921,4,6,0,3,0,0,0,0,0
12977,13.17115354157376,3,1.5,1840,10956,0,1970,4,8,0,3,0,0,0,0,0
12978,13.576618649681926,2,2.5,2390,6928,580,1949,4,8,1,1,0,0,0,1,0
12979,13.091904169919621,4,2.5,3710,15935,1580,2005,3,10,0,1,0,0,0,0,0
12980,12.644327576461329,2,1.0,750,5379,0,1919,3,6,0,1,0,0,0,0,0
12981,12.542544882151386,5,2.0,2110,7919,1000,1966,3,7,0,1,0,0,0,0,0
12982,12.206072645530174,4,1.0,1020,42966,0,1922,4,6,0,2,0,0,0,0,0
12983,13.102160670086809,3,2.5,3080,7363,0,2006,3,9,0,1,0,0,0,0,0
12984,11.891361900690473,3,1.0,900,4770,0,1969,3,6,1,1,0,0,0,0,0
12985,13.122363377404328,5,3.0,3720,25474,1630,1986,3,9,0,1,0,0,0,0,1
12986,12.398756989359676,3,1.0,940,7380,0,1959,3,6,0,1,0,0,0,0,0
12987,12.691426603322494,3,1.0,1040,7288,0,1959,3,7,0,1,0,0,0,0,0
12988,12.352335152508426,2,1.0,1000,7615,0,1943,4,6,0,1,0,0,0,0,0
12989,12.611537753638338,3,2.5,2080,9827,0,1989,3,8,0,1,0,0,0,0,0
12990,13.208541073645382,4,2.5,2500,50595,0,1997,3,9,0,1,0,0,0,0,0
12991,12.765688433465597,3,1.0,1050,8583,0,1955,5,6,0,1,0,0,0,0,0
12992,13.0542986464902,3,1.75,1620,8645,430,1973,3,7,0,2,0,0,0,0,0
12993,12.100712129872347,3,1.0,1610,8500,0,1959,3,7,0,1,0,0,0,0,0
12994,13.526494262499357,4,1.5,2130,5000,0,1920,4,8,0,2,0,0,0,0,0
12995,12.409013489526863,3,2.5,1460,11593,0,1989,3,7,0,1,0,0,0,0,0
12996,12.468436909997665,5,1.0,1600,7350,0,1962,5,7,0,1,0,0,0,0,0
12997,13.102160670086809,3,3.0,1730,2940,0,1985,3,7,0,2,0,0,0,0,0
12998,13.244581010128577,4,2.5,2280,4602,0,2003,3,8,0,3,0,0,0,0,0
12999,12.706847933442663,4,2.25,2430,7490,0,1983,3,8,0,1,0,0,0,0,0
13000,12.594730635321957,3,1.0,1380,7575,0,1963,4,7,0,1,0,0,0,0,0
13001,13.493926933836812,3,1.5,1790,6000,0,1903,4,7,0,2,0,0,0,0,0
13002,13.94214320889764,4,2.5,3370,10602,0,1999,3,10,0,2,0,0,0,0,0
13003,13.42984807715229,3,2.25,2920,6300,1210,1956,3,8,0,2,0,0,0,0,0
13004,13.102160670086809,2,1.0,2180,9300,1090,1947,4,7,0,2,0,0,0,0,0
13005,13.36138027787483,3,1.75,1480,6985,280,1926,4,7,0,2,0,0,0,0,0
13006,13.527828485512494,3,2.5,2350,715690,0,1979,4,9,0,1,0,0,0,0,0
13007,12.706847933442663,4,2.25,2440,8098,0,1983,3,8,0,1,0,0,0,0,0
13008,12.506177237980511,3,2.5,1350,1189,270,2007,3,7,0,1,0,0,0,0,0
13009,12.736700896592344,3,2.25,1970,3716,0,1997,3,7,0,1,0,0,0,0,0
13010,12.93181285535698,3,0.75,1110,3960,0,1951,3,7,0,2,0,0,0,0,0
13011,13.304684934198283,4,2.75,2950,5803,0,2007,3,9,0,1,0,0,0,0,0
13012,13.496527686875874,5,3.0,2970,7261,0,1999,3,9,0,3,0,0,0,0,0
13013,12.560244459250788,2,1.0,720,6400,0,1943,4,6,0,1,0,0,0,0,0
13014,12.80765263256463,2,1.0,770,5680,0,1929,4,6,0,2,0,0,0,0,0
13015,12.594730635321957,4,2.0,1650,7200,0,1964,3,7,0,1,0,0,0,0,0
13016,13.038981768465277,3,2.25,1620,7350,450,1969,3,7,0,2,0,0,0,0,0
13017,12.345834587905333,3,1.5,1510,10588,0,1947,3,7,0,1,0,0,0,0,0
13018,12.727838209334498,3,1.0,1070,6109,0,1951,5,7,0,1,0,0,0,0,0
13019,12.611537753638338,3,1.0,1010,6300,0,1957,3,7,0,1,0,0,0,0,0
13020,14.648419680899378,4,2.5,3370,8402,1130,1962,5,10,0,4,0,0,0,0,0
13021,12.793859310432293,4,2.5,2000,5500,0,2003,3,8,0,1,0,0,0,0,0
13022,13.279367126213993,3,2.5,2060,10839,0,1987,3,8,0,2,0,0,0,0,0
