Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8,Prin9,waterfront_1,view_1,view_2,view_3,view_4,renovated,price,cooksd,lev,dffits
2.2300714479,-0.879935984,-0.385744404,-0.365792034,0.5269707473,-1.162500914,-0.10169973,0.6680523251,-0.251307307,0,0,0,0,0,0,13.437174117,1.4443411E-6,0.000379664,0.0043330512
-2.760481025,0.7688284902,-0.385301996,0.5517969243,-1.064964869,-1.41366792,-0.581766469,-0.413858364,-0.044318984,0,0,0,0,0,0,12.994530006,0.0000224491,0.0005432691,0.0170830445
-3.566193431,0.6622297549,0.0404967615,0.7879826877,-0.158095114,1.0952425472,1.2440803918,-1.707917061,-0.86007881,0,0,0,0,0,0,12.779873068,0.0001504932,0.0010541563,0.0442325025
0.2760545144,-0.296686129,-0.348681405,-0.363363728,-0.328756175,-0.705258394,0.5896623454,-0.150846283,-0.298768084,0,0,0,0,0,0,13.392390515,0.0000491311,0.0002278478,0.0252740011
-0.320442316,0.7034620356,1.123613283,-0.538796787,0.0102681422,1.0457387203,0.156861273,0.3637965368,-0.63243778,0,0,0,0,0,0,12.834681305,8.7215895E-7,0.0004852191,0.003367103
0.6747605714,0.0868204726,0.2468615849,0.7341647204,1.0707805673,0.3519614408,-0.285178254,-0.369914707,-0.716622998,0,0,0,0,0,0,13.358107211,1.3655368E-7,0.0003779482,0.0013323246
-0.01822357,0.6591790245,-0.251678597,-0.420027764,-1.058607534,-0.701661277,0.2245419714,-0.070406481,-0.04583808,0,0,0,0,0,0,13.148031124,2.7335578E-6,0.0001616549,0.0059610854
0.8172692643,1.8339935958,-0.931363197,1.1962524261,0.0393876935,0.4230346978,-0.614127231,-0.606427777,0.8051307174,0,0,0,0,0,0,13.650635915,0.0000108686,0.0007997607,-0.011886296
2.0571013913,-1.266382613,-0.426275242,0.0545441369,0.4808306444,-0.249678533,-0.163094039,0.5389584393,-0.605866768,0,0,0,0,0,0,13.604789527,0.000022475,0.00039153,0.0170930102
1.2615711523,-1.038466307,-0.434473516,-0.135179059,0.3036333855,-0.516005341,0.2558621639,0.0811158587,-0.524459372,0,0,0,0,0,0,13.423948355,0.000021877,0.0003055638,0.0168641684
-1.014968698,-1.949941115,0.0545636877,-0.173856614,0.1164930575,1.1192687202,0.5383000107,-0.716128324,0.2813786378,0,0,0,0,0,0,12.225875273,0.0000428513,0.0004455981,-0.023602449
-0.293102493,0.7055460988,0.5306151012,-1.365738477,0.3336189687,0.363442399,0.7150906778,0.39543403,0.285098527,0,0,0,0,0,0,12.840000466,0.0000211885,0.0003576383,0.0165965775
-2.334934479,-0.488882271,-0.644489104,0.9805334879,-0.646180443,0.0819726068,-0.179694945,0.2404252308,0.1012096702,0,0,0,0,0,0,12.871334623,1.6510863E-6,0.0002768984,0.0046328069
0.1234940055,0.7306178389,-1.170804559,1.3893374367,-0.587538493,-0.974375315,-1.021170107,-1.775127499,0.4735351744,0,0,0,0,0,1,13.592367007,0.0000182881,0.0018420567,-0.015418585
3.1455928776,-0.358846902,-0.99934106,0.271681342,-0.225776994,0.3377391306,0.9393875656,-0.546306187,0.3312633027,0,0,0,0,0,0,13.910820738,0.0000423796,0.0005246845,0.0234720342
-1.743120816,1.4090502587,-0.321655628,0.6289964869,-0.263037619,0.9200000453,-0.255836507,-0.507692972,0.3013611223,0,0,0,0,0,0,13.112313042,6.852656E-6,0.0003924948,0.0094382348
-0.360026658,-0.205106346,-0.336529544,-0.234601496,-0.410498506,-0.88643824,0.6687586974,0.0020227131,0.2845115475,0,0,0,0,0,0,12.89169156,9.9716609E-8,0.0002629243,0.0011385237
-1.928022398,0.4117850233,-0.46031582,0.6704769361,-0.821770305,-1.062175015,-0.863121374,0.1214065742,-0.130073844,0,0,0,0,0,0,13.171153542,0.0000182811,0.0004488496,0.0154157955
2.888872314,1.4053246379,-0.502504375,-0.329321365,0.4742864318,-0.207301903,1.2947455222,-0.121931065,-0.386247244,0,0,0,0,0,0,13.919870573,0.0000737675,0.0006587892,0.030967802
2.537443743,2.76681401,-0.211443702,0.3057799551,-0.95390865,0.8864968328,0.1673422708,0.5900582928,-0.020290502,0,0,0,0,0,0,13.744109074,0.0000142397,0.0006592057,-0.013605459
-2.164660461,0.8005285156,-0.533710703,0.7992092155,-1.567864523,0.1843007973,-0.848894886,0.0213754119,-0.007308746,0,0,0,0,0,0,13.005829561,1.3964868E-7,0.0003765,0.0013473386
-1.288871295,-0.754552043,-0.529371776,0.3871101221,-0.257035417,-0.363776987,0.4741352854,0.2349895738,0.1111621225,0,0,0,0,0,0,12.78268601,3.5473626E-8,0.0001977504,-0.000679065
1.1866319451,-1.44536762,1.2479316045,0.4863224193,0.1459019808,0.3497525377,-1.014897051,0.0245886757,-0.256358917,0,0,0,0,0,0,13.248996028,3.4442289E-6,0.0005143742,0.006691222
1.6884557314,0.4943134398,-0.757039134,0.4176328791,-1.561758013,1.3561126237,1.3299541536,0.3328011303,-0.124032163,0,0,0,0,0,0,13.525158257,8.2208964E-6,0.0006563385,0.0103376075
1.5266684949,-1.64175541,0.1246850722,-0.742547277,0.5957247241,-0.044319004,-0.440721247,0.5439755158,-0.073066837,0,0,0,0,0,0,13.345506929,0.0000368776,0.0002893084,0.0218958621
-0.402169719,-0.573886953,0.1409672755,-0.570737465,-0.675292897,0.6167059788,-0.268132531,0.5565774902,0.427284617,0,0,0,0,0,0,12.840000466,2.272681E-6,0.0002426562,0.0054353704
1.5098825231,-1.454387285,0.0682133732,-0.754592292,0.5252785749,-0.130384183,-0.681222746,0.4456795106,-0.15550494,0,0,0,0,0,0,12.963367646,5.700413E-6,0.0003216514,-0.008608243
2.961871886,1.2726378343,-0.968078541,0.7853496491,-0.899652689,-0.435918881,-1.312329591,-1.155428682,0.835503249,0,0,0,0,1,1,14.369395671,0.0001380554,0.0021806364,0.0423638983
-1.727810037,-0.269627441,-1.257990231,1.4724476975,-2.032513152,-1.675967011,-0.289975485,0.0747690649,0.1388807913,0,0,0,0,0,0,12.628067056,0.00026022,0.0006995714,-0.058169238
-1.241567654,1.0882489974,-0.313508123,0.4530441095,0.6017077742,-0.424657027,-0.430647387,-1.356390693,0.5286094456,0,0,0,0,0,0,13.444446877,0.000067418,0.0003574416,0.0296059632
-0.286286626,-0.591189207,1.2190869955,0.2380289749,1.2123341263,0.5567001226,0.007498528,0.0115884536,0.3916810685,0,0,0,0,0,0,12.994530006,0.0000126183,0.0002854545,0.012807575
4.3861550879,0.6909862547,0.8763394602,-2.496169304,-0.983355336,-0.130139863,0.0360742841,0.4214198757,-0.223079637,0,0,0,0,0,0,13.681979165,0.0001290354,0.0009681489,0.0409577296
3.3517301778,0.512056206,1.9589639436,0.8234657943,-1.813275285,1.687908978,0.1947930068,-0.464304802,-0.139483175,0,0,0,0,0,0,13.572164299,9.4270344E-6,0.0009607681,-0.011069997
-0.925321918,2.0237084484,-0.143986066,0.0080457217,-0.493606248,0.3985654949,-0.100691346,-0.465754102,0.3504684762,0,0,0,1,0,0,13.25339164,4.8325681E-6,0.0028879612,0.0079258811
-0.507260258,-1.453487622,0.1531447919,-0.595869538,0.1234094592,0.2089822289,0.3162548313,-0.603798957,0.0920430865,0,0,0,0,0,0,12.445089546,6.2337233E-6,0.0001982958,-0.009001969
-0.045909713,-0.932266702,0.1586822987,-0.997788842,-0.518489013,0.8487879314,0.5270134164,-0.031118022,-0.294058954,0,0,0,0,0,0,12.496874845,8.6273457E-6,0.0003239616,-0.010590135
1.0452721386,2.0112125552,4.9615085965,0.6800592173,-0.659743599,-1.21749531,0.2720305747,-0.429934307,0.2219406474,0,0,0,0,0,1,13.017002862,0.0000420963,0.0034499343,-0.023392813
5.5444330078,1.054287901,-1.292768977,1.1275364266,-1.275563504,1.1403504427,0.0241968473,0.6279632748,-0.505601571,0,0,0,0,0,0,14.657077744,8.4423553E-6,0.001191742,0.0104758993
-1.31966376,-0.498897587,0.0662392101,0.1684227441,1.0345372326,1.2671967403,-0.572041409,0.1640048715,0.2533316927,0,0,0,0,0,0,12.25486281,0.0001233331,0.0003658257,-0.040045784
-0.720774656,0.4714396788,0.5463032664,-1.338028068,-1.104574977,-0.677198345,0.150799341,-0.441818212,-0.306406879,0,0,0,0,0,0,12.444219089,0.0000122655,0.0003092266,-0.012627242
-0.071670186,0.9778751949,0.6424148316,-1.729342251,0.4194393733,-0.533088564,0.7765066899,0.8551755697,0.2884282616,0,0,0,0,0,0,12.230765258,0.0000991157,0.0004822132,-0.0358976
-0.775022578,-1.127188356,0.3090730708,-0.39588727,-0.114550299,-0.008554776,-0.167537973,0.066619128,-0.554604013,0,0,0,0,0,0,12.608198852,1.8301239E-6,0.0002773232,-0.004877527
-3.766734143,0.3289146312,-0.734262432,1.3607796679,-1.286257011,0.1620487209,-0.87180884,-0.921614976,0.0065056708,0,0,0,0,0,0,12.855497797,6.7614955E-6,0.0006252028,0.0093752214
-1.061131519,-0.208960951,-0.465899217,0.3513999172,-0.552926179,-0.425162015,0.0112804711,-0.210485956,0.0024417141,0,0,0,0,0,0,13.26212532,0.0000185329,0.0001299511,0.015522264
0.4080704419,0.9255357023,0.6559990096,-1.54844977,0.1673786743,0.6512661628,0.7779499816,-0.335161906,0.3873669837,0,0,0,0,0,0,12.429216197,0.0000555896,0.0005012104,-0.026882786
0.8238894807,-1.269147411,-0.552939475,-0.168793132,0.3964711063,-0.469270418,0.7320030707,0.151121125,0.2233178793,0,0,0,0,0,0,13.181009573,0.0000102705,0.0002857536,0.0115547578
2.0562207914,-1.080041707,-0.431882393,0.071511049,0.4046457573,-0.34073554,-0.402442945,0.4406809704,-0.701703426,0,0,0,0,0,0,13.567049199,8.7348392E-6,0.0004596562,0.010655873
-2.990962031,0.7326450174,0.4201913524,-0.080956025,1.7870685135,1.2018717786,0.325145625,0.2640177879,-0.512874534,0,0,0,0,0,0,12.220714922,0.0000285993,0.0005418851,-0.019281705
2.0442432147,-1.267340867,-0.447337234,0.0433093254,0.4835162646,-0.248178281,-0.158980232,0.5388505883,-0.590268478,0,0,0,0,0,0,13.592304505,0.0000201946,0.0003831812,0.0162026281
0.6483809318,-0.859046613,-0.598522743,-0.037184989,-0.367573205,0.7891696951,0.7169883055,0.0557463293,0.2658299096,0,0,0,0,0,0,13.24458101,0.00001861,0.0003001195,0.0155539949
-0.311702249,2.8257894463,0.742954077,-0.686124288,0.565370888,1.4279937351,-1.057663477,0.0569101435,0.1700802908,0,0,0,0,0,0,13.239257129,0.0000198763,0.0009460818,0.0160742128
0.6490264024,1.9991176328,0.2690973942,-1.034784745,-0.177008534,-0.597779901,0.9780747405,0.2216612042,0.287299361,0,0,0,0,0,0,12.899219826,0.0000143953,0.0005327087,-0.0136796
2.0120664045,0.2190553991,4.6838550147,0.2018505659,-0.840279965,-2.337546435,0.8631832402,-0.540592862,0.250003288,0,0,0,0,0,1,13.199324419,0.0001737211,0.0037431807,0.0475217657
-1.048505594,0.3800220148,0.4544917448,-0.777424807,0.9639318132,-0.667223538,-0.223370075,0.4033996874,-0.208083107,0,0,0,0,0,0,12.40901349,0.0000245392,0.0002191404,-0.017861077
1.2866941322,-1.228197724,0.6883884368,-0.313047871,0.3393912686,-0.391937466,-0.785993054,0.2645068056,0.1789929796,0,0,0,0,0,0,13.085699393,2.8200666E-8,0.0003358386,-0.000605464
1.136765598,-0.755467343,-1.223947836,1.3905591062,0.0787380621,-0.018740013,-0.070746626,-0.029606034,0.1003111833,0,0,0,0,0,0,12.613279569,0.0004297683,0.0003440946,-0.074781328
-2.469463728,0.0611597194,0.2833415374,-0.554185628,0.7568458535,0.0044985918,0.3882297251,0.4384582661,-0.353092138,0,0,0,0,0,0,11.870599909,0.0000962171,0.0002783383,-0.035370773
1.0555662621,1.2761106924,-0.194873262,0.4352703608,0.2607647011,0.7571479042,-1.177158633,-0.172925201,-0.077637885,0,1,0,0,0,0,14.307764796,0.0020118122,0.0043608375,0.1617454471
0.689230177,-0.926122332,-1.233100266,1.1052541206,0.080672897,-0.019191347,0.7029544188,-0.230702207,-0.13100933,0,0,0,0,0,0,13.26212532,4.8013721E-6,0.0003611841,-0.007900294
3.9411447638,0.9212520964,-1.170251983,1.5649339224,-0.901530951,-0.026917735,-0.089360393,-0.01423035,-0.298525472,0,1,0,0,0,1,14.690979295,0.0001852999,0.0058125838,0.0490796361
1.419019287,1.6830078091,-0.201298283,-0.424767249,-1.449234394,-0.571409749,-1.079993767,-1.713268064,0.5375376128,0,0,1,0,0,1,13.473020249,0.0001240241,0.0028717598,-0.040153073
2.3661317037,0.9830893473,-0.962123792,0.7482752223,-1.075612027,-0.088156748,-0.603665182,0.5718615542,0.6733854516,0,0,0,1,0,0,14.038654109,1.1800523E-8,0.0029889456,0.0003916597
0.6509480062,-0.853238856,0.3291658352,0.4575080378,0.0754990271,-0.851225552,0.3283061306,0.1582736381,0.1331047769,0,0,0,0,0,0,13.304684934,0.0000105744,0.0002247546,0.011724489
-2.889830556,0.3625812431,0.4936390259,0.1330031767,0.3828471429,0.4863297886,-0.409818426,-0.099826776,-0.645938968,0,0,0,0,0,0,12.632973034,6.6947543E-6,0.0004736486,0.0093288488
-2.225617308,0.3370539835,-1.263019572,1.8472956765,-0.955517536,-0.417770655,-0.300054238,-0.054951976,-0.049951644,0,0,0,0,0,0,13.049792685,0.0000126258,0.0005317872,-0.012811285
-0.111694225,0.4878381146,0.1271611829,0.0404596613,1.0175999699,-0.72105703,0.452535956,-0.304341991,-0.258121808,0,0,0,0,0,0,13.112313042,1.2915556E-6,0.0001916018,0.004097472
1.8656910601,2.0113668158,0.3573600411,-0.738612049,-0.614364922,1.0475120003,0.5839578023,0.1277321552,0.0272354143,0,0,0,0,0,0,13.085699393,0.0000462699,0.0005435404,-0.024525756
1.3522432042,-0.882812164,-0.456095703,-0.285589164,0.1662842847,-0.34548874,0.4990955976,-0.430444724,0.1236071066,0,0,0,0,0,0,13.365309556,0.0000126303,0.0002040378,0.0128137375
0.0203401809,-0.978781604,-0.524022003,0.4711198566,0.0116562121,-0.019662836,0.0263412188,-0.127261511,0.1695253327,0,0,0,0,0,0,13.231217782,4.677841E-6,0.000147853,0.0077980589
-0.361744605,1.3186581573,0.621108497,-1.096165762,-0.511972917,1.4523509517,0.2324843764,0.4489854123,-0.294498867,0,0,0,0,0,0,12.691580461,3.5141617E-6,0.000524186,-0.006758811
0.3535582059,-1.566842535,-0.701734961,0.2382642988,0.3158278847,0.3590543297,0.6754741493,-0.058668142,0.2449127708,0,0,0,0,0,0,12.97893171,3.7197798E-9,0.00030552,0.0002198958
-0.016860983,2.0676398479,0.9346271846,-1.460230692,1.041485573,1.0356002546,0.7274013795,0.5388067699,-0.070739818,0,0,0,0,0,0,12.448822726,0.0000810894,0.000644005,-0.032468492
0.9361328981,-0.375196934,0.3482887292,-1.253751597,-0.605359088,0.2629571789,0.1544915372,0.2205933145,0.3948794398,0,0,0,0,0,0,12.591335046,0.0000240403,0.0002857368,-0.017678381
-0.582094896,0.9511914627,0.5971585251,-0.852115328,-0.087909294,1.0666409375,0.0369334856,0.290427135,-0.356568599,0,0,0,0,0,0,12.528156145,0.0000262157,0.0003630026,-0.018460833
1.4238942534,1.7363756155,0.926361331,-1.922547279,-0.662256644,1.3564726858,0.6914520436,-0.058393284,-0.456132341,0,0,0,1,0,0,13.221303325,0.0001075989,0.0033732147,0.0373996739
-0.187605242,1.4831889701,-0.128622151,-0.104442359,0.8216826078,-1.912879776,-0.757933603,0.6041877308,0.1730682991,0,0,1,0,0,0,13.554145794,0.0000991773,0.0019596068,0.0359065186
0.6104672885,0.9705363806,0.0257111995,-1.005311795,-1.240830678,-1.060304373,0.8854163375,0.4341258721,0.2236791576,0,0,0,0,0,0,13.064734265,4.1904714E-6,0.0004335203,0.0073805953
2.3871567807,-0.806363643,0.219712676,0.7829282684,0.269111469,-0.523708886,-1.167769879,0.538651028,-0.226787821,0,0,0,0,0,0,13.710150042,5.8013942E-7,0.0005503161,0.0027461524
1.3928420736,-0.154963119,1.377952007,1.6288139325,1.099772656,0.4184237786,-0.497522982,0.0268867771,-0.460363102,0,0,0,0,0,0,13.652991628,0.0000105418,0.0005913175,0.0117062601
1.3272709302,2.750127405,-0.58709972,0.5532449876,-0.011218252,-1.492348463,-0.963141965,0.4520132609,0.3068596062,0,0,0,0,0,0,13.764217264,0.0000154815,0.0009595464,-0.014186232
0.9029878609,1.3584688459,-1.28011349,1.7740786113,0.8759074515,-1.166449917,0.6157477467,-0.726522017,0.213064963,0,0,0,0,0,0,13.62918098,0.0000319362,0.0006957259,-0.02037549
-1.574951449,0.8901764744,-0.530624586,1.1545641577,0.4984149463,0.4059221172,-1.178907157,-0.77379407,0.6610492345,0,0,0,0,0,0,12.959844448,0.0000510169,0.0007282766,-0.025752977
-0.911391416,-1.216412958,0.3297446728,-0.382029756,-0.062457745,-0.002966383,0.0799532958,-0.200837311,0.0006652252,0,0,0,0,0,0,12.577636202,1.2608886E-7,0.0001522421,-0.001280256
-1.419126283,-0.532290744,0.1575164916,-0.329430755,-0.366590084,-0.404158937,-0.662010437,-0.325203006,0.0684703908,0,0,0,0,0,1,12.323855681,0.0003313602,0.0016533728,-0.065636188
1.2352898691,-1.219838579,0.2738799015,-0.916658161,0.4095789514,-0.355847019,-0.268410422,-0.844065247,0.094889654,0,0,0,0,0,0,12.914724013,5.2293983E-7,0.000244039,-0.002607261
-0.435805978,-0.543566425,0.2310658852,-0.896705199,-0.784294619,0.6803881429,0.2970523921,0.0685061011,-0.087484271,0,0,0,0,0,0,12.464583341,7.8367125E-6,0.0002015671,-0.010093273
-3.18533102,0.3024133516,-0.615756949,0.8831902837,-1.063122831,-0.479225757,-0.453545675,-0.524253777,-0.019093021,0,0,0,0,0,0,12.611537754,8.7547941E-6,0.0003995311,-0.01066805
-0.873609212,-0.638614761,0.038102381,-0.168396583,-0.232877016,-0.225793127,-1.142135542,0.0418689589,0.2720929067,0,0,1,0,0,0,13.09190417,0.0000382672,0.0016565844,0.022303637
-0.376949862,0.2943707917,-1.581858832,2.0570320892,-0.598991737,-0.967239076,0.7896459959,-0.250334806,-0.574670243,0,0,0,0,0,0,13.384727642,0.0000289598,0.0008451853,-0.019402682
1.7330915173,-1.102203141,0.8716565058,0.9237345628,0.2253700549,-0.61619551,-0.05008236,0.3421164425,0.0405942866,0,0,0,0,0,0,13.494616351,6.2958578E-6,0.0003313976,0.0090466759
-0.439333884,-0.399299342,0.3530007033,-1.253511349,-0.022875734,-1.800019414,-0.056511742,0.644602991,-0.116439918,0,0,0,0,0,0,12.506177238,0.0000159025,0.0005278031,-0.014377941
2.1217195209,-0.691277268,-0.777650304,1.8551928904,0.0844945881,0.0667067008,-0.889282458,0.276339023,-0.329712273,0,0,0,0,0,0,13.999913281,4.0317706E-6,0.0006403339,0.0072394783
-3.555854889,1.8629038247,0.4878343044,0.1677704152,1.2879788058,0.5208482484,-0.861407659,-0.411501149,-0.241721766,0,0,0,0,0,0,11.849397702,0.000466706,0.000644064,-0.07791233
-2.696369022,-0.382926744,0.1435937547,-0.431641167,-0.601901322,-0.703551308,-0.133736691,0.0812825277,-0.000527047,0,0,0,0,0,0,12.300928177,2.6862672E-6,0.0002739921,-0.00590928
1.6357553161,-1.068650772,-0.323679024,-0.587242101,0.5206771743,-1.19540478,0.7708484922,0.453361046,-0.241162829,0,0,0,0,0,0,13.566254011,0.0001205913,0.0004508672,0.039597051
-1.200446477,2.5819019949,0.0202067747,0.1395984433,0.9529067867,0.6451115514,0.0680372893,-0.422227488,0.3625516495,0,0,0,0,0,0,13.404530269,0.0000735595,0.0004908496,0.0309245774
0.537237864,1.8569584277,-0.516096343,0.9652841493,2.1360168289,-0.482012605,0.2779274738,-0.30797949,-0.023905486,0,0,0,0,0,0,13.321214236,0.0000288635,0.0003444504,-0.019370787
1.1688465525,1.2082872767,0.7162530988,-1.75624044,0.2657337014,-0.016763892,0.395882475,0.49986703,0.6877446941,0,0,0,0,0,0,12.577632754,0.000082239,0.0006361409,-0.032697887
1.1539453028,-1.163699878,0.1003301349,-0.650303922,0.3861553525,-0.349979435,-0.889768724,0.2432671713,0.2306415732,0,0,0,0,0,0,12.691580461,0.0000658882,0.0003493337,-0.029268126
-1.236594463,-0.634550758,-0.533892725,0.3802281108,-0.280036563,-0.419456594,0.3651295883,-0.116705564,0.2729056287,0,0,0,0,0,0,12.751299696,1.3749308E-6,0.0002064566,-0.004227658
-0.854728327,2.0917793901,-0.011534822,-0.088373155,-0.854180196,0.808990204,0.132512376,0.942399997,-0.513566622,0,0,0,0,0,0,13.377005596,0.0000614998,0.0004551035,0.0282760543
-2.284385685,-1.756746719,-0.910649616,1.1320578443,-0.288964279,1.5121296363,0.7579646669,0.6183138284,-0.174897505,0,0,0,0,0,0,12.691580461,4.4446E-6,0.0007604078,0.0076010856
0.1513906482,-1.876015273,-0.081087567,-0.557116695,0.4077450379,0.5852686784,0.1750913421,-0.048730767,0.2682698645,0,0,0,0,0,0,12.706181044,2.9321611E-8,0.0002956323,-0.000617379
4.5529489236,0.9700144579,7.0493902866,2.0236682598,-2.960306407,1.3934078118,0.3073406364,1.1850180695,0.3026798639,0,0,0,0,1,0,13.592367007,0.0000206525,0.0043651853,-0.016384941
-0.038563916,2.0486585528,0.1023749086,-0.511922782,-0.415308054,-0.040645489,0.3244337374,0.3450697255,-0.236887059,0,0,0,0,0,0,13.226723393,5.9864448E-6,0.0003051316,0.008821576
0.0454707573,-0.833601815,-2.035877894,2.2392304638,-0.287529,0.7225225927,1.4865476274,-0.097386915,0.3387188055,0,0,0,0,0,0,13.112313042,0.0001749647,0.001113774,-0.047693682
-0.221951801,0.0791031084,-0.218470663,-0.26332683,-0.688871574,-0.770490278,0.5380358084,0.3079626792,-0.084398323,0,0,0,0,0,0,13.176851563,0.0000137957,0.0001811959,0.0133919273
0.1542805847,-1.071091323,-0.495468014,0.4494725141,0.0752415002,0.0399172224,0.157480475,-0.357674034,0.3255031035,0,0,0,0,0,1,13.199324419,0.0000230414,0.0017713147,0.0173067393
0.901041312,-1.172018902,-0.524083437,-0.151779565,0.3557335374,-0.506695451,0.5767509462,0.1085356048,0.0639203856,0,0,0,0,0,0,13.101956568,4.8893152E-7,0.0002291876,0.002521057
-0.330316915,-0.206341378,-0.971719532,0.8931020487,-0.734402221,0.0070107294,1.2931405912,0.2654499589,-0.167853262,0,0,0,0,0,0,13.10216067,9.4839185E-8,0.0004483032,-0.00111033
0.7608854875,-0.945288629,-1.210012308,0.6048864008,-0.010812767,0.2437473244,1.7217282564,-1.459511985,0.2977553934,0,0,0,0,0,0,12.286038427,0.0007156028,0.0007282233,-0.096486268
-0.001736448,-1.670256635,-0.875555593,0.9801420104,0.1667460527,1.1312443672,-0.178402125,0.4687728693,0.3694648432,0,0,0,0,0,0,13.199231822,3.5347079E-6,0.0004850273,0.0067785422
0.8973691281,-0.902735816,-0.492316604,0.350262668,0.0600763819,0.0966283367,-0.322713441,-0.643766076,-0.564582386,0,0,1,0,0,0,13.534473028,0.0000489512,0.0016229605,0.0252258042
-1.254344923,-1.95922074,-0.292769465,0.0106424183,0.1130619381,1.1632345295,-0.021022118,0.6892725658,0.350500626,0,0,0,0,0,0,12.672946382,5.8394183E-6,0.0004426049,0.0087125515
1.4591454764,-0.428157427,-1.914883756,2.4633680696,0.0210994171,-0.213252279,-0.081359257,0.4983226495,0.5566474864,0,0,0,0,0,0,13.825460889,0.0000260939,0.0008976167,-0.018417577
-3.162186884,-0.558161886,0.0234953242,0.0058535588,-0.73674527,0.0604299838,-0.345405886,-0.194093761,-0.043288025,0,0,0,0,0,0,12.609869697,0.0000187648,0.0002818641,0.0156185755
0.8852912437,-0.563278561,0.9641577543,0.2276515959,1.3586905338,0.8089163492,-0.87553053,0.1022623049,-0.129556137,0,0,0,0,0,0,12.843971352,0.0000495418,0.0003807652,-0.025378547
-2.421633844,-0.833248647,-0.860258484,1.046123053,-2.030029043,-0.6343611,-0.902941186,-0.146922332,0.1790744511,0,0,0,0,0,0,12.969212198,6.9715717E-6,0.0005185746,0.0095197591
2.6773096607,-0.863182888,-1.087587329,0.7354051178,0.4679446703,-0.462942994,0.299343107,-0.644976072,-0.098603373,0,0,0,0,0,0,13.504900981,0.0000217379,0.0003797405,-0.016810375
2.6190934435,-1.282521241,-0.498036741,-0.112554075,0.6155048682,-0.148478819,-0.128667951,-0.556148294,-0.238699476,0,0,0,0,0,0,13.573438997,5.3410178E-6,0.0003102684,0.0083324609
2.6768905898,-0.758900175,-0.527115715,0.2619606601,-0.279737438,1.2907943307,-0.623449857,0.2532408155,-0.022563497,0,0,0,0,0,0,14.038654109,0.0001232362,0.0005176817,0.0400284618
0.1511853255,-1.815515165,-0.064644698,-0.540316634,0.3805621023,0.552609758,0.0998502121,-0.081573297,0.2405347339,0,0,0,0,0,0,12.650758467,2.3313686E-6,0.0002722475,-0.0055051
-0.882283134,0.7835622592,0.8172008852,-0.80267391,-1.639404984,0.1417274834,-0.333202633,-0.769021102,-0.649954825,0,0,0,0,0,0,12.730801174,4.7965348E-8,0.0003970547,-0.000789627
-0.531994138,1.26437343,0.6910664234,-0.965091127,-0.434474894,1.2977732131,0.1920883924,0.3679790527,-0.147508449,0,0,0,1,0,0,12.815838217,0.0000233116,0.0029731008,-0.017407863
1.75395323,2.3664475967,0.5164531501,-1.665074058,-0.31866099,-0.95937148,1.2402530207,0.7148949354,-0.268878477,0,0,0,0,0,0,12.886641044,0.0000791228,0.0009124791,-0.032071872
-0.67604519,0.336227726,-1.632138342,2.0747871275,-0.621996227,-1.038847804,0.8633854721,-0.30948427,-0.160642732,0,0,0,0,0,0,13.370784736,0.0000126146,0.0007672907,-0.012805524
0.4709155309,-1.308935298,0.1507595069,-0.861074164,0.359778805,-0.419991025,-0.034738113,-0.00555026,0.3482014667,0,0,0,0,0,0,12.672946382,4.7504519E-6,0.0002575433,-0.007858306
-2.507791247,-0.854178715,-0.017361535,0.1787044726,-0.530748522,0.340578545,-0.620375063,0.2835638673,0.1111116461,0,0,0,0,0,0,12.807652633,0.0000282997,0.0002910548,0.0191807656
2.4086229782,0.6044620736,-1.429362041,2.0405849217,1.3482869494,-0.467917604,0.1068826109,0.6394060662,-0.00290123,0,0,0,0,0,0,13.864300722,0.0000631644,0.0006389013,-0.02865575
-1.413423539,-1.690939132,0.0253623337,-0.510082708,0.0583411268,0.213666296,0.5962572864,1.1809156552,-0.274881329,0,0,0,0,0,0,11.951180396,0.0000915403,0.0003275202,-0.034499532
-1.817988218,0.4718591577,-0.091067034,1.0990977026,0.52713583,0.4995210364,-0.186855039,-0.544703251,0.0366957197,0,0,0,0,0,1,13.106233995,0.0000249098,0.0017511278,0.0179947494
-1.558180989,0.2517162453,0.3950315677,-0.290788987,0.7997530181,0.054568169,-0.46721015,0.0942790483,-0.198129172,0,0,0,0,0,0,12.706847933,8.0434597E-9,0.0001847769,0.0003233551
3.2056875134,-1.527372865,0.3139073922,-0.572041677,0.7391614387,0.1674975093,-1.394631909,-0.253139784,-0.402249821,0,0,0,0,0,0,13.217673557,0.0000734257,0.0007915578,-0.030895738
0.4510296263,0.4518267886,0.3687277725,-0.858838872,-1.459707977,1.0098275201,-0.664672528,0.0074999405,0.1308263104,0,0,0,0,0,0,13.24458101,0.0000308801,0.0003530918,0.0200360789
0.1751505427,0.1018187931,0.442711021,-0.706640097,1.2773615134,-0.318338654,-0.49688606,-0.23624228,0.3044863383,0,0,1,0,0,0,12.772805901,0.0001306951,0.0015000707,-0.041219537
0.6953503427,-1.038955028,-0.438899493,-0.054084323,0.2808061368,-0.627735353,0.5101590309,0.0065666165,0.3178426884,0,0,0,0,0,0,12.911642346,6.0789296E-6,0.000251084,-0.008889474
